VIL Call Data Records

DESTIP:-2a03:1b20:000a:f011:0000:0000:0000:e606
Report Type:-DOT Report
From Date:-2026-06-01
From Time:-14:00:00
Till Date:-2026-06-01
Till Time:-16:00:00
AuditId:-132322719_164200578_DOT
Report Date:-2026-06-08 15:18:58

SR.NO.,IMSI,IMEI,MSISDN,MAC ID,Source IP,Source Port,Destination IP,Destination Port,Translated IP,Translated Port,First Cell ID-Name/Location,Session Start date & time,Session End date & time,Duration in sec,Data Volume Uplink,Data Volume Downlink,PGW IP address,Charging ID,Access Point Name,PDP Address IPv4,PDP Address IPv6,CGI-ld,RAT,PDP-type,ESIM,IP_TYPE
1529,404195822774370,8640010848738707,9605386604,"",2402:3a80:4471:eb78:0:50:8be1:2301,50341,2a03:1b20:a:f011::e024,6881,"","",404195587547295122,01/06/2026 14:28:20,01/06/2026 14:28:20,0,0,163,112.79.96.162,812968590,internet,"",2402:3a80:4471:eb78:0:50:8be1:2301,404195587547295122,4G,IPV6,N,DYNAMIC
2182,404205905636271,8662060500489184,9833034368,"",2402:3a80:1382:c69e:0:47:ac4f:9601,44089,2a03:1b20:a:f011::e024,6881,"","",40420522847029682,01/06/2026 14:39:55,01/06/2026 14:39:55,0,498,163,203.88.3.120,526018981,www,"",2402:3a80:1382:c69e:0:47:ac4f:9601,40420522847029682,4G,IPV6,N,DYNAMIC
2497,404051841640243,8664180829027921,7567054017,"",2402:3a80:1eba:e139:0:45:c470:cb01,54958,2a03:1b20:a:f011::e432,6881,"","",40405510474280851,01/06/2026 14:45:58,01/06/2026 14:46:15,17,477,163,112.110.107.128,467809872,www,"",2402:3a80:1eba:e139:0:45:c470:cb01,40405510474280851,4G,IPV6,N,DYNAMIC
6380,404205011097369,3573176401260501,9867599721,"",2402:3a80:164c:32df:0:3b:1e08:2501,59551,2a03:1b20:a:f011::e209,1,"","",404205230743324733,01/06/2026 15:56:33,01/06/2026 15:56:33,0,152,0,112.110.84.80,370316962,www,"",2402:3a80:164c:32df:0:3b:1e08:2501,404205230743324733,4G,IPV6,N,DYNAMIC
3526,404051845674175,3541983407740401,9723348605,"",2402:3a80:4632:c7ac:0:24:2036:5f01,53695,2a03:1b20:a:f011::e226,2978,"","",40405250458005192,01/06/2026 15:04:17,01/06/2026 15:04:17,0,138,209,203.88.12.64,226290730,www,"",2402:3a80:4632:c7ac:0:24:2036:5f01,40405250458005192,4G,IPV6,N,DYNAMIC
5583,404882994260077,3591186629667601,8427255032,"",2402:8100:2b23:a5f5:0000:0000:06eb:4b0f,51488,2a03:1b20:a:f011::::e62c,17106,"","",4041434014538042,01/06/2026 15:41:40,01/06/2026 15:53:41,1800,2402147,16404021,203.88.2.48,2049420536,www,10.191.172.219,2402:8100:2b23:a5f5:0000:0000:06eb:4b0f,4041434014538042,4G,IPv4v6,N,DYNAMIC
4664,404242408520859,3513005324780301,7265824008,"",2402:3a80:4824:8d15:0:13:1731:7001,41231,2a03:1b20:a:f011::e022,1180,"","",404052508040548411,01/06/2026 15:25:20,01/06/2026 15:25:20,0,467,152,203.88.20.77,119542409,internet,"",2402:3a80:4824:8d15:0:13:1731:7001,404052508040548411,4G,IPV6,N,DYNAMIC
357,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e302,51237,"","",40443545118508502,01/06/2026 14:04:47,01/06/2026 14:04:48,1,468,152,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118508502,4G,IPV6,N,DYNAMIC
1977,404607100720282,8637990722923807,9799332545,"",2402:3a80:2e2:6d14:66:5fff:fe8f:201e,51951,2a03:1b20:a:f011::e302,6635,"","",404605690841438731,01/06/2026 14:36:14,01/06/2026 14:36:51,39,1458630,50975687,112.110.100.248,3823192509,www,10.41.2.225,2402:3a80:02e2:6d14:15df:f463:65e7:4e06,404605690841438731,4G,IPv4v6,N,DYNAMIC
5992,404113730114237,8625290619274381,8860002877,"",2402:8100:26da:26e:0:4a:d98:d101,45627,2a03:1b20:a:f011::e401,8388,"","",404114001242017323,01/06/2026 15:48:52,01/06/2026 15:48:52,0,152,0,112.110.64.136,601603807,www,"",2402:8100:26da:26e:0:4a:d98:d101,404114001242017323,4G,IPV6,N,DYNAMIC
2594,404277272729710,3539273435831801,9158487468,"",2402:3a80:c9f:8fc1:e856:ce08:604a:e69e,46527,2a03:1b20:a:f011::e001,51413,"","",404226500640066258,01/06/2026 14:47:38,01/06/2026 14:49:57,619,3723825,48706032,203.88.4.185,3427903739,WWW,10.240.188.51,2402:3a80:0c9f:8fc1:d772:20b4:0e47:d8d9,404226500640066258,4G,IPv4v6,N,DYNAMIC
6215,404466202722551,3596848500392701,9746842245,"",2402:3a80:4471:ff87:0:29:8b10:1a01,42105,2a03:1b20:a:f011::e319,53975,"","",40419582518051302,01/06/2026 15:53:03,01/06/2026 15:53:03,0,468,163,112.79.96.162,259375343,www,"",2402:3a80:4471:ff87:0:29:8b10:1a01,40419582518051302,4G,IPV6,N,DYNAMIC
1919,404051936901974,8604500541128968,8238330419,"",2402:8100:26b1:42a8:0:1c:f192:7801,40275,2a03:1b20:a:f011::e01c,6881,"","",404055637280741932,01/06/2026 14:35:08,01/06/2026 14:35:08,0,0,163,112.110.108.192,182153348,www,"",2402:8100:26b1:42a8:0:1c:f192:7801,404055637280741932,4G,IPV6,N,DYNAMIC
2668,404438084226433,8677990443211200,7356196145,"",2402:3a80:31:e48f:0:3:a8bb:7301,49168,2a03:1b20:a:f011::e226,2978,"","",404845411340470932,01/06/2026 14:48:45,01/06/2026 14:48:53,8,619,631,203.88.28.129,22572822,www,"",2402:3a80:31:e48f:0:3:a8bb:7301,404845411340470932,4G,IPV6,N,DYNAMIC
3766,404844243664829,8603780660972658,9962863053,"",2402:3a80:54f:8a9f:0:60:d9c5:d01,51838,2a03:1b20:a:f011::e02b,1227,"","",404845403447311033,01/06/2026 15:09:42,01/06/2026 15:09:42,0,138,0,203.88.2.220,1376388266,www,"",2402:3a80:54f:8a9f:0:60:d9c5:d01,404845403447311033,4G,IPV6,N,DYNAMIC
3729,404045492693288,8611750678038323,9891906684,"",2402:3a80:438b:7b:0:7:cce3:2c01,32624,2a03:1b20:a:f011::e324,49656,"","",4057012030333661,01/06/2026 15:08:52,01/06/2026 15:08:52,0,139,210,203.88.29.128,49391471,internet,"",2402:3a80:438b:7b:0:7:cce3:2c01,4057012030333661,4G,IPV6,N,DYNAMIC
5224,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e202,60554,"","",40443545118508502,01/06/2026 15:35:02,01/06/2026 15:35:02,0,468,152,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118508502,4G,IPV6,N,DYNAMIC
2952,404205912464596,3537355606505221,9653125030,"",2402:3a80:1384:2581:0:3f:475:701,44104,2a03:1b20:a:f011::e324,49656,"","",404205228543125811,01/06/2026 14:53:53,01/06/2026 14:53:54,1,478,163,203.88.3.120,393676716,www,"",2402:3a80:1384:2581:0:3f:475:701,404205228543125811,4G,IPV6,N,DYNAMIC
2776,404466202951407,3517663133074501,8089513334,"",2402:3a80:44b8:a83b:0:2a:6d86:b601,49245,2a03:1b20:a:f011::e302,51237,"","",404195616180238421,01/06/2026 14:50:48,01/06/2026 14:50:48,0,0,152,112.79.96.224,264973603,www,"",2402:3a80:44b8:a83b:0:2a:6d86:b601,404195616180238421,4G,IPV6,N,DYNAMIC
6039,404242411213123,8695770511267712,9722332248,"",2402:3a80:15ab:c18e:0:48:41b8:d201,53040,2a03:1b20:a:f011::e226,2978,"","",40405511455283943,01/06/2026 15:49:52,01/06/2026 15:49:52,0,477,163,112.110.84.40,544722514,internet,"",2402:3a80:15ab:c18e:0:48:41b8:d201,40405511455283943,4G,IPV6,N,DYNAMIC
1186,404132094712550,8669350557992635,9703146244,"",2402:8100:21e6:b9f7:0000:0000:04e6:771b,37000,2a03:1b20:a:f011::::e302,6635,"","",40407240854421732,01/06/2026 14:20:54,01/06/2026 14:20:54,1095,1450014,1669400,112.110.100.31,1549127661,www,10.102.235.113,2402:8100:21e6:b9f7:0000:0000:04e6:771b,40407240854421732,4G,IPv4v6,N,DYNAMIC
5078,404438070209507,8646980621903800,9943371099,"",2402:3a80:39:a5e9:0:18:3a61:6801,45410,2a03:1b20:a:f011::e015,8107,"","",404435459685293323,01/06/2026 15:32:31,01/06/2026 15:32:31,0,138,209,203.88.28.129,151293754,www,"",2402:3a80:39:a5e9:0:18:3a61:6801,404435459685293323,4G,IPV6,N,DYNAMIC
3021,404205011097369,3573176401260501,9867599721,"",2402:3a80:164c:32df:0:3b:1e08:2501,59551,2a03:1b20:a:f011::e209,1,"","",404205230743324733,01/06/2026 14:55:15,01/06/2026 14:55:20,5,304,0,112.110.84.80,370316962,www,"",2402:3a80:164c:32df:0:3b:1e08:2501,404205230743324733,4G,IPV6,N,DYNAMIC
5873,404051842544432,8613540594389935,7043067565,"",2402:3a80:1cf6:d1f2:0:d:6c81:301,50414,2a03:1b20:a:f011::e302,6635,"","",40405598778910872,01/06/2026 15:46:55,01/06/2026 15:46:55,0,0,163,112.110.107.133,85264337,www,"",2402:3a80:1cf6:d1f2:0:d:6c81:301,40405598778910872,4G,IPV6,N,DYNAMIC
1059,404195822228608,3564944735050101,6235226384,"",2402:3a80:44a9:1442:0:3c:e741:fe01,50299,2a03:1b20:a:f011::e024,6881,"","",404195616146130123,01/06/2026 14:18:33,01/06/2026 14:18:33,0,152,0,112.79.96.224,380490905,internet,"",2402:3a80:44a9:1442:0:3c:e741:fe01,404195616146130123,4G,IPV6,N,DYNAMIC
4944,404242000524272,8667620753641714,7202927429,"",2402:8100:27d0:bf2c:0:21:1cda:2a01,46809,2a03:1b20:a:f011::e01c,6881,"","",404052500140506623,01/06/2026 15:30:02,01/06/2026 15:30:02,0,152,0,112.110.108.193,208528114,internet,"",2402:8100:27d0:bf2c:0:21:1cda:2a01,404052500140506623,4G,IPV6,N,DYNAMIC
852,404051936716699,8617530710053416,9512412768,"",2402:8100:27c1:44a3:0:46:98e3:6301,48971,2a03:1b20:a:f011::e319,53975,"","",404055966971455720,01/06/2026 14:14:46,01/06/2026 14:14:46,0,0,163,112.110.108.193,493660168,www,"",2402:8100:27c1:44a3:0:46:98e3:6301,404055966971455720,4G,IPV6,N,DYNAMIC
3436,404438014899120,3595356071900501,7639761849,"",2402:3a80:132b:fa39::10c2:9401,50223,2a03:1b20:a:f011::e00a,2097,"","",404435432840380022,01/06/2026 15:02:55,01/06/2026 15:02:55,0,477,163,203.88.18.64,305254,www,"",2402:3a80:132b:fa39::10c2:9401,404435432840380022,4G,IPV6,N,DYNAMIC
2916,405799428708831,3594686749543301,9594987216,"",2402:3a80:1395:6d4e:0:37:918b:5401,41265,2a03:1b20:a:f011::e302,6635,"","",404205228541357913,01/06/2026 14:53:23,01/06/2026 14:53:23,0,467,163,203.88.3.120,347082208,internet,"",2402:3a80:1395:6d4e:0:37:918b:5401,404205228541357913,4G,IPV6,N,DYNAMIC
1440,404205059123534,3589927554296021,9769406937,"",2402:3a80:42b1:2d2c:0:2a:5f77:4c01,46939,2a03:1b20:a:f011::e209,21738,"","",40420520127135522,01/06/2026 14:26:30,01/06/2026 14:26:30,0,0,163,203.88.30.129,265968991,iphone,"",2402:3a80:42b1:2d2c:0:2a:5f77:4c01,40420520127135522,4G,IPV6,N,DYNAMIC
117,405672440916009,8667670414180353,7047606161,"",2402:3a80:0231:6ba4:88b5:f7ff:fe2f:0113,39672,2a03:1b20:a:f011::::e401,8388,"","",405675335241276023,01/06/2026 14:00:22,01/06/2026 14:12:50,1800,23415352,338046591,203.88.18.150,1343807477,www,10.224.140.215,2402:3a80:0231:6ba4:0578:5634:1232:5476,405675335241276023,4G,IPv4v6,N,DYNAMIC
3639,404051740307805,8651360454558914,9825931677,"",2402:3a80:4678:b2b2:0:e:f7c6:e401,56424,2a03:1b20:a:f011::e00a,2097,"","",404052502870306210,01/06/2026 15:06:46,01/06/2026 15:06:46,0,477,163,203.88.12.129,94442342,www,"",2402:3a80:4678:b2b2:0:e:f7c6:e401,404052502870306210,4G,IPV6,N,DYNAMIC
5039,404466201062185,3548731040077101,9072154861,"",2402:3a80:446b:ea03:0:4c:ec0:ec01,55583,2a03:1b20:a:f011::e401,8388,"","",404195627780310172,01/06/2026 15:31:51,01/06/2026 15:31:51,0,0,163,112.79.96.162,663860732,www,"",2402:3a80:446b:ea03:0:4c:ec0:ec01,404195627780310172,4G,IPV6,N,DYNAMIC
267,404051815382197,8653890571510178,7874808267,"",2402:3a80:4633:42b4:0:3:56a6:7601,45222,2a03:1b20:a:f011::e024,6881,"","",404052502240503852,01/06/2026 14:03:23,01/06/2026 14:03:23,0,477,163,203.88.12.64,21179349,www,"",2402:3a80:4633:42b4:0:3:56a6:7601,404052502240503852,4G,IPV6,N,DYNAMIC
1277,405704525792761,8670960597973870,8651692795,"",2402:8100:2656:47e5:46d4:6f52:9c0d:9c13,56731,2a03:1b20:a:f011::::e324,49656,"","",4057014067416631,01/06/2026 14:23:03,01/06/2026 14:49:37,1800,11573647,205810784,112.110.108.163,1077223269,internet,10.139.6.124,2402:8100:2656:47e5:0478:5634:1232:5476,4057014067416631,4G,IPv4v6,N,DYNAMIC
372,404438017279403,3580841057226901,9626993573,"",2402:3a80:54e:7b13:0:13:1f26:fd01,56355,2a03:1b20:a:f011::e401,8388,"","",404435438185602431,01/06/2026 14:04:57,01/06/2026 14:04:57,0,138,209,203.88.2.220,119987745,www,"",2402:3a80:54e:7b13:0:13:1f26:fd01,404435438185602431,4G,IPV6,N,DYNAMIC
1836,404242409587833,8671940381386600,7046880861,"",2402:3a80:4601:d94f:0:16:b61d:a201,51774,2a03:1b20:a:f011::e02e,61371,"","",40405250318000550,01/06/2026 14:33:50,01/06/2026 14:33:50,0,520,163,203.88.12.64,142345838,internet,"",2402:3a80:4601:d94f:0:16:b61d:a201,40405250318000550,4G,IPV6,N,DYNAMIC
2414,404113731416515,3558845961577401,9599562959,"",2402:3a80:455a:7306:0:29:c8ed:d701,52379,2a03:1b20:a:f011::e015,8107,"","",404115262446212813,01/06/2026 14:44:37,01/06/2026 14:44:37,0,0,163,112.79.97.224,261945127,www,"",2402:3a80:455a:7306:0:29:c8ed:d701,404115262446212813,4G,IPV6,N,DYNAMIC
3501,404051814686492,3575422478475101,9099021379,"",2402:8100:2992:1889:0:45:6263:cd01,17091,2a03:1b20:a:f011::e001,51413,"","",40422554374811282,01/06/2026 15:03:54,01/06/2026 15:04:07,13,1872,608,112.110.68.32,455604303,www,"",2402:8100:2992:1889:0:45:6263:cd01,40422554374811282,4G,IPV6,N,DYNAMIC
5973,405752729403379,8612180599209778,9798715754,"",2402:8100:264a:1365:0678:5634:1232:5476,37000,2a03:1b20:a:f011::::e324,49656,"","",405701206541234723,01/06/2026 15:48:38,01/06/2026 15:48:47,41,69736,49999,112.110.108.163,1612586069,www,10.66.139.203,2402:8100:264a:1365:0678:5634:1232:5476,405701206541234723,4G,IPv4v6,N,DYNAMIC
5903,404051850749017,8629280848971356,8160128540,"",2402:3a80:4679:f9cd:0:35:1c2f:9901,39958,2a03:1b20:a:f011::e61c,7906,"","",404052503940509821,01/06/2026 15:47:30,01/06/2026 15:47:30,0,477,163,203.88.12.129,333017380,www,"",2402:3a80:4679:f9cd:0:35:1c2f:9901,404052503940509821,4G,IPV6,N,DYNAMIC
598,404438070209507,8646980621903800,9943371099,"",2402:3a80:39:a5e9:0:18:3a61:6801,45410,2a03:1b20:a:f011::e015,8107,"","",404435459685293323,01/06/2026 14:09:56,01/06/2026 14:09:56,0,477,163,203.88.28.129,151293754,www,"",2402:3a80:39:a5e9:0:18:3a61:6801,404435459685293323,4G,IPV6,N,DYNAMIC
5476,404051934820229,8663370586386164,9537616216,"",2402:3a80:15b7:c4f9:0:39:1072:5301,43246,2a03:1b20:a:f011::e401,8388,"","",40405511454930342,01/06/2026 15:39:37,01/06/2026 15:39:37,0,477,163,112.110.84.40,356578798,www,"",2402:3a80:15b7:c4f9:0:39:1072:5301,40405511454930342,4G,IPV6,N,DYNAMIC
3870,404300276919489,8670500711856600,9674775066,"",2402:3a80:1985:dcb4:f8fa:10ff:fe35:2736,52169,2a03:1b20:a:f011::::e331,11280,"","",404115277347563251,01/06/2026 15:11:36,01/06/2026 15:18:56,1239,15835694,566407827,203.88.14.9,806822085,www,10.42.154.100,2402:3a80:1985:dcb4:0378:5634:1232:5476,404115277347563251,4G,IPv4v6,N,DYNAMIC
3961,404844241332441,8641990401317984,9884016026,"",2402:3a80:427d:19e3:0:6a:f488:2e01,6881,2a03:1b20:a:f011::e204,35378,"","",404845411947999731,01/06/2026 15:13:05,01/06/2026 15:13:05,0,0,163,203.88.1.92,1724608271,www,"",2402:3a80:427d:19e3:0:6a:f488:2e01,404845411947999731,4G,IPV6,N,DYNAMIC
4850,404242302885662,8671720680603744,8709299851,"",2402:8100:2983:5cc1:0:3d:7520:2e01,38342,2a03:1b20:a:f011::e209,21738,"","",404155535340697046,01/06/2026 15:28:37,01/06/2026 15:28:37,0,152,468,112.110.68.32,384771521,internet,"",2402:8100:2983:5cc1:0:3d:7520:2e01,404155535340697046,4G,IPV6,N,DYNAMIC
6352,404051730076753,8622980415270702,9979033904,"",2402:8100:2692:2550:0:34:c4ee:ca01,46255,2a03:1b20:a:f011::e024,6881,"","",40405599328052091,01/06/2026 15:56:00,01/06/2026 15:56:00,0,152,0,112.110.108.192,331109292,www,"",2402:8100:2692:2550:0:34:c4ee:ca01,40405599328052091,4G,IPV6,N,DYNAMIC
4023,404242412295671,8685010564547965,7359489951,"",2402:3a80:484c:c745:0:c:3cca:6201,48372,2a03:1b20:a:f011::e324,49656,"","",404052506770277511,01/06/2026 15:14:24,01/06/2026 15:14:24,0,0,163,203.88.14.216,76678486,internet,"",2402:3a80:484c:c745:0:c:3cca:6201,404052506770277511,4G,IPV6,N,DYNAMIC
5812,404300172263486,3518245140877601,9830008787,"",2402:3a80:1983:4876:8468:bc4f:616e:537a,6881,2a03:1b20:a:f011::::e02a,23811,"","",4057014067448893,01/06/2026 15:45:35,01/06/2026 15:46:13,1800,645223765,596590338,203.88.14.9,536890309,www,10.41.170.169,2402:3a80:1983:4876:0278:5634:1232:5476,4057014067448893,4G,IPv4v6,N,DYNAMIC
3971,404051816028656,3538564634914301,9825786168,"",2402:3a80:15b1:11f3:0:4a:4b93:8b01,50562,2a03:1b20:a:f011::e305,51413,"","",40405200635215982,01/06/2026 15:13:15,01/06/2026 15:13:15,0,0,145,112.110.84.40,608262391,www,"",2402:3a80:15b1:11f3:0:4a:4b93:8b01,40405200635215982,4G,IPV6,N,DYNAMIC
3517,404242412857551,8670370800288801,7359201711,"",2402:3a80:125f:71ea:0:d:bc3d:5401,39001,2a03:1b20:a:f011::e015,8107,"","",40405200694804941,01/06/2026 15:04:09,01/06/2026 15:04:09,0,152,468,203.88.4.154,86062385,internet,"",2402:3a80:125f:71ea:0:d:bc3d:5401,40405200694804941,4G,IPV6,N,DYNAMIC
4699,405672423900054,3565293401048701,9735960913,"",2402:3a80:4140:99f1:0178:5634:1232:5476,51888,2a03:1b20:a:f011::::e401,8388,"","",405675700780319711,01/06/2026 15:25:59,01/06/2026 15:42:39,1800,13161352,112957639,203.88.21.226,270882437,www,10.220.6.226,2402:3a80:4140:99f1:0178:5634:1232:5476,405675700780319711,4G,IPv4v6,N,DYNAMIC
840,404438085036427,8618240531939805,8608480101,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,36309,2a03:1b20:a:f011::e005,51413,"","",404435450743476531,01/06/2026 14:14:40,01/06/2026 14:14:48,8,320,0,203.88.28.128,124652289,www,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,404435450743476531,4G,IPV6,N,DYNAMIC
5498,404051840516102,8663740710238200,9913053711,"",2402:3a80:450a:9f4:0:14:e6ba:7e01,50640,2a03:1b20:a:f011::e401,8388,"","",40405599238051640,01/06/2026 15:40:04,01/06/2026 15:40:04,0,138,209,112.79.97.96,131350704,www,"",2402:3a80:450a:9f4:0:14:e6ba:7e01,40405599238051640,4G,IPV6,N,DYNAMIC
5647,405672441779819,8671580619091908,9091307975,"",2402:3a80:4148:9967:c422:ecff:fed3:876e,41054,2a03:1b20:a:f011::::e026,8694,"","",405675714241325821,01/06/2026 15:42:31,01/06/2026 15:59:03,1800,5788373,96786309,203.88.21.226,1342248069,www,10.222.8.56,2402:3a80:4148:9967:0578:5634:1232:5476,405675714241325821,4G,IPv4v6,N,DYNAMIC
3474,404051650370109,3507222474781401,9898554009,"",2402:3a80:4432:155a:0:46:9943:e301,63615,2a03:1b20:a:f011::e302,6635,"","",40405200084995673,01/06/2026 15:03:32,01/06/2026 15:03:32,0,138,209,203.88.19.32,493783084,www,"",2402:3a80:4432:155a:0:46:9943:e301,40405200084995673,4G,IPV6,N,DYNAMIC
2886,404113771842671,8604890675790768,9582391414,"",2402:3a80:43a2:3f4f:0:23:42a0:db01,51378,2a03:1b20:a:f011::e401,8388,"","",404115268141165212,01/06/2026 14:52:48,01/06/2026 14:52:48,0,138,209,203.88.29.129,221542654,www,"",2402:3a80:43a2:3f4f:0:23:42a0:db01,404115268141165212,4G,IPV6,N,DYNAMIC
1246,404242408520859,3513005324780301,7265824008,"",2402:3a80:4824:8d15:0:13:1731:7001,41231,2a03:1b20:a:f011::e022,1180,"","",404052508040548411,01/06/2026 14:22:09,01/06/2026 14:22:09,0,467,152,203.88.20.77,119542409,internet,"",2402:3a80:4824:8d15:0:13:1731:7001,404052508040548411,4G,IPV6,N,DYNAMIC
999,404051847396418,9112338519635301,6357239258,"",2402:3a80:16f2:5a9e:0:39:9169:7101,37575,2a03:1b20:a:f011::e00a,2097,"","",40405512854903442,01/06/2026 14:17:37,01/06/2026 14:17:37,0,813,163,112.110.84.15,361170115,www,"",2402:3a80:16f2:5a9e:0:39:9169:7101,40405512854903442,4G,IPV6,N,DYNAMIC
817,405799428086823,8662090612904253,8108442530,"",2402:3a80:4176:58ff:0:47:f53:a01,42039,2a03:1b20:a:f011::e401,8388,"","",404205220341457333,01/06/2026 14:14:21,01/06/2026 14:14:21,0,0,163,203.88.30.32,507816087,internet,"",2402:3a80:4176:58ff:0:47:f53:a01,404205220341457333,4G,IPV6,N,DYNAMIC
5138,404045590092389,3566641317833818,7065111525,"",2402:8100:27f8:9fd0:0:23:d362:6a01,44977,2a03:1b20:a:f011::e405,64395,"","",404115254242229921,01/06/2026 15:33:30,01/06/2026 15:33:31,1,581,420,112.110.64.137,225315564,internet,"",2402:8100:27f8:9fd0:0:23:d362:6a01,404115254242229921,4G,IPV6,Y,DYNAMIC
193,404195441552837,3531405452683101,9744996762,"",2402:3a80:1cb9:9ede:0:3d:b2d7:7301,48121,2a03:1b20:a:f011::e00d,51413,"","",40419582388044961,01/06/2026 14:02:06,01/06/2026 14:02:06,0,470,145,203.88.29.2,386656447,internet,"",2402:3a80:1cb9:9ede:0:3d:b2d7:7301,40419582388044961,4G,IPV6,N,DYNAMIC
1239,404051814277837,3549222513464078,9712661514,"",2402:8100:27a2:d6e2:0:b:5b68:5401,52951,2a03:1b20:a:f011::e319,53975,"","",404052506471096511,01/06/2026 14:21:58,01/06/2026 14:21:58,0,0,163,112.110.108.193,72483785,www,"",2402:8100:27a2:d6e2:0:b:5b68:5401,404052506471096511,4G,IPV6,N,DYNAMIC
2460,404438040574333,8667450464707301,9626682861,"",2402:3a80:4580:7e10:0:6:6184:d001,25997,2a03:1b20:a:f011::e02a,51413,"","",404435461985442721,01/06/2026 14:45:23,01/06/2026 14:45:23,0,152,0,112.79.98.32,39964154,www,"",2402:3a80:4580:7e10:0:6:6184:d001,404435461985442721,4G,IPV6,N,DYNAMIC
5041,404195824122451,8699400496100118,9947434255,"",2402:3a80:422a:78f:0:2c:b655:7e01,6881,2a03:1b20:a:f011::e010,51413,"","",404195822180135137,01/06/2026 15:31:51,01/06/2026 15:31:51,0,141,176,203.88.29.2,280421375,internet,"",2402:3a80:422a:78f:0:2c:b655:7e01,404195822180135137,4G,IPV6,N,DYNAMIC
2195,404051850534800,8672710583759501,9429928606,"",2402:3a80:4400:92d1:0:18:ca9e:1b01,48552,2a03:1b20:a:f011::e302,6635,"","",40405512854572051,01/06/2026 14:40:04,01/06/2026 14:40:04,0,477,163,203.88.19.32,156326307,www,"",2402:3a80:4400:92d1:0:18:ca9e:1b01,40405512854572051,4G,IPV6,N,DYNAMIC
6306,404784618971434,8687930600437900,7415282895,"",2402:8100:2a12:2381:dc15:df80:30ad:dd17,16846,2a03:1b20:a:f011::e02a,51413,"","",404786052240001621,01/06/2026 15:54:55,01/06/2026 15:55:05,27,1249386,51189493,112.110.68.22,415296776,internet,10.141.2.12,2402:8100:2a12:2381:4082:c09a:3b10:6f96,404786052240001621,4G,IPv4v6,N,DYNAMIC
3673,404242412385823,3564944768934401,9824960745,"",2402:3a80:15b2:afed:0:4f:c8a4:d401,41439,2a03:1b20:a:f011::e01c,6881,"","",404052001841280222,01/06/2026 15:07:34,01/06/2026 15:07:34,0,477,163,112.110.84.40,787160935,internet,"",2402:3a80:15b2:afed:0:4f:c8a4:d401,404052001841280222,4G,IPV6,N,DYNAMIC
3005,404205975439393,8686660621046878,7506726020,"",2402:3a80:1382:62ac:0:49:b162:801,46975,2a03:1b20:a:f011::e319,53975,"","",40420523327136481,01/06/2026 14:54:55,01/06/2026 14:54:55,0,152,0,203.88.3.120,589478395,www,"",2402:3a80:1382:62ac:0:49:b162:801,40420523327136481,4G,IPV6,N,DYNAMIC
5154,404300276919489,8670500711856600,9674775066,"",2402:3a80:1985:dcb4:f8fa:10ff:fe35:2736,33123,2a03:1b20:a:f011::::e118,58243,"","",404114005343446211,01/06/2026 15:33:44,01/06/2026 15:33:58,902,20113375,19446905,203.88.14.9,806822085,www,10.42.154.100,2402:3a80:1985:dcb4:0378:5634:1232:5476,404114005343446211,4G,IPv4v6,N,DYNAMIC
6545,405799428870536,8635110640091505,9594887217,"",2402:3a80:428a:ad99:0:46:5c9e:d801,43035,2a03:1b20:a:f011::e302,6635,"","",404205224253353833,01/06/2026 15:59:03,01/06/2026 15:59:03,0,467,163,203.88.30.128,486301108,internet,"",2402:3a80:428a:ad99:0:46:5c9e:d801,404205224253353833,4G,IPV6,N,DYNAMIC
1732,404205906224092,3519362922067501,9833352008,"",2402:3a80:1391:5bf0:0:4b:972e:ff01,54171,2a03:1b20:a:f011::e00d,51413,"","",40420523297106231,01/06/2026 14:32:10,01/06/2026 14:32:10,0,470,145,203.88.3.120,649034600,www,"",2402:3a80:1391:5bf0:0:4b:972e:ff01,40420523297106231,4G,IPV6,N,DYNAMIC
3650,404205912050355,8618030437556138,8291856223,"",2402:3a80:42ba:5d42:0:d:2a7e:4001,37978,2a03:1b20:a:f011::e001,51413,"","",404205234143415433,01/06/2026 15:07:10,01/06/2026 15:07:12,2,304,0,203.88.30.129,83275815,www,"",2402:3a80:42ba:5d42:0:d:2a7e:4001,404205234143415433,4G,IPV6,N,DYNAMIC
3542,404466097750773,3510735651616201,7593973118,"",2402:3a80:4450:630d:0:55:679c:d01,52944,2a03:1b20:a:f011::e024,6881,"","",404195608280559832,01/06/2026 15:04:34,01/06/2026 15:04:34,0,467,163,112.79.96.160,980732019,www,"",2402:3a80:4450:630d:0:55:679c:d01,404195608280559832,4G,IPV6,N,DYNAMIC
